id,name,address.street,address.city,address.zipCode,address.county,lat,long,match_address,match_name,DAY1_OPEN,DAY1_CLOSE,DAY2_OPEN,DAY2_CLOSE,DAY3_OPEN,DAY3_CLOSE,DAY4_OPEN,DAY4_CLOSE,DAY5_OPEN,DAY5_CLOSE,DAY6_OPEN,DAY6_CLOSE,DAY0_OPEN,DAY0_CLOSE
8649,LUNDS & BYERLYS-BLOOMINGTON,5159 W 98th St,Bloomington,55437,Hennepin,44.8240534,-93.3494675,"5159 W 98th St, Bloomington, MN 55437, United States",Lunds & Byerlys Bloomington,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
2032,Lunds & Byerlys-Burnsville,401 E County Rd 42,Burnsville,55337,Dakota,44.738535,-93.270279,"401 County Rd 42 E, Burnsville, MN 55306, United States",Lunds & Byerlys Burnsville,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
7730,Lunds & Byerlys-Chanhassen,800 W 78th St,Chanhassen,55317,Carver,44.863658,-93.5413723,"800 W 78th St, Chanhassen, MN 55317, United States",Lunds & Byerlys Chanhassen,600,0,600,0,600,0,600,0,600,0,600,0,600,0
8644,LUNDS & BYERLYS-DT ST PAUL,115 E 10th St,Saint Paul,55101,Ramsey,44.9515025,-93.0952638,"115 10th St E, St Paul, MN 55101, United States",Lunds & Byerlys Downtown St. Paul,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8642,LUNDS & BYERLYS-DWTN MPLS,1201 Hennepin Ave S,Minneapolis,55403,Hennepin,44.9743487,-93.2806413,"1201 Hennepin Ave, Minneapolis, MN 55403, United States",Lunds & Byerlys Downtown Minneapolis,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
7731,Lunds & Byerlys-Eagan,1299 Promenade Pl,Eagan,55121,Dakota,44.8361275,-93.158416,"1299 Promenade Pl, Eagan, MN 55121, United States",Lunds & Byerlys Eagan,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8650,LUNDS & BYERLYS-EDINA 50 ST,3945 W 50th St,Edina,55424,Hennepin,44.9116659,-93.330822,"3945 W 50th St, Edina, MN 55424, United States",Lunds & Byerlys 50th Street Edina,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
1628,LUNDS & BYERLYS-EDINA FR AV,7171 France Ave S,Edina,55435,Hennepin,44.873406,-93.328217,"7171 France Ave S, Edina, MN 55435, United States",Lunds & Byerlys France Avenue Edina,600,0,600,0,600,0,600,0,600,0,600,0,600,0
8473,LUNDS & BYERLYS-EDN PRAIRIE,970 Prairie Center Dr,Eden Prairie,55344,Hennepin,44.8650843,-93.4427237,"970 Prairie Center Dr, Eden Prairie, MN 55344, United States",Lunds & Byerlys Eden Prairie,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
7721,LUNDS & BYERLYS-GLDN VALLEY,5725 Duluth St,Golden Valley,55422,Hennepin,44.998423,-93.352903,"5725 Duluth St, Golden Valley, MN 55422, United States",Lunds & Byerlys Golden Valley,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8657,Lunds & Byerlys-Glen Lake,14400 Excelsior Blvd,Minnetonka,55345,Hennepin,44.9063932,-93.4636502,"14400 Excelsior Blvd, Minnetonka, MN 55345, United States",Lunds & Byerlys Glen Lake Minnetonka,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8640,LUNDS & BYERLYS-HIGHLAND PK,2128 Ford Pkwy,Saint Paul,55116,Ramsey,44.9172398,-93.1908464,"2128 Ford Pkwy, St Paul, MN 55116, United States",Lunds & Byerlys Highland Park,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
242,LUNDS & BYERLYS-MAPLE GROVE,12880 Elm Creek Blvd,Maple Grove,55369,Hennepin,45.096373,-93.444424,"12880 Elm Creek Blvd N, Maple Grove, MN 55369, United States",Lunds & Byerlys Maple Grove,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8648,LUNDS & BYERLYS-MINNETONKA,11400 Hwy 7,Minnetonka,55305,Hennepin,44.9338094,-93.4256392,"11400 MN-7, Minnetonka, MN 55305, United States",Lunds & Byerlys Hwy 7 Minnetonka,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8645,Lund's & Byerly's-Navarre,3333 Shoreline Dr,Navarre,55392,Hennepin,44.933881,-93.608879,"3333 Shoreline Dr, Wayzata, MN 55391, United States",Lunds & Byerlys Navarre,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8656,Lunds & Byerlys-NE Mpls,25 University Ave SE,Minneapolis,55414,Hennepin,44.9874972,-93.2552222,"25 University Ave SE, Minneapolis, MN 55414, United States",Lunds & Byerlys Northeast Minneapolis,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8643,LUNDS & BYERLYS-PLYMOUTH,3455 Vicksburg Ln,Plymouth,55447,Hennepin,45.0198248,-93.4852389,"3455 Vicksburg Ln N, Plymouth, MN 55447, United States",Lunds & Byerlys Plymouth,600,0,600,0,600,0,600,0,600,0,600,0,600,0
8646,LUNDS & BYERLYS-PRIOR LAKE,16731 Hwy 13 S,Prior Lake,55372,Scott,44.7066125,-93.4282253,"16731 State Hwy 13, Prior Lake, MN 55372, United States",Lunds & Byerlys Creations Café - Prior Lake,600,0,600,0,600,0,600,0,600,0,600,0,600,0
8641,LUNDS & BYERLYS-RICHFIELD,6228 Penn Ave S,Richfield,55423,Hennepin,44.8892177,-93.3095151,"6228 Penn Ave S, Richfield, MN 55423, United States",Lunds & Byerlys Richfield,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
7726,Lunds & Byerlys-Ridgedale,13081 Ridgedale Dr,Minnetonka,55305,Hennepin,44.968172,-93.44604,"13081 Ridgedale Dr, Minnetonka, MN 55305, United States",Lunds & Byerlys Ridgedale,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
7728,LUNDS & BYERLYS-ROSEVILLE,1601 W COUNTY RD C,Roseville,55113,Ramsey,45.0219861,-93.1701434,"1601 County Rd C West, Roseville, MN 55113, United States",Lunds & Byerlys Roseville,600,0,600,0,600,0,600,0,600,0,600,0,600,0
7724,LUNDS & BYERLYS-ST CLOUD,2510 W DIVISION ST,Saint Cloud,56301,Stearns,45.5519175,-94.1885504,"2510 W Division St, St Cloud, MN 56301, United States",Lunds & Byerlys St. Cloud,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
1553,LUNDS & BYERLYS-ST LOUIS PK,3777 PARK CENTER BLVD,Saint Louis Park,55416,Hennepin,44.9349237,-93.3472145,"3777 Park Center Blvd, St Louis Park, MN 55416, United States",Lunds & Byerlys St. Louis Park,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8639,Lunds & Byerlys-Uptown MPLS,1450 W Lake St,Minneapolis,55408,Hennepin,44.9485336,-93.3002057,"1450 W Lake St, Minneapolis, MN 55408, United States",Lunds & Byerlys Uptown Minneapolis,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8647,Lunds & Byerlys-Wayzata,1151 Wayzata Blvd,Wayzata,55424,Hennepin,44.9724627,-93.5003929,"1151 Wayzata Blvd E, Wayzata, MN 55391, United States",Lunds & Byerlys Wayzata,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8474,Lunds & Byerlys-Woodbury,7050 Valley Creek Plaza,Woodbury,55125,Washington,44.9264875,-92.9635865,"7050 Valley Creek Plaza, Woodbury, MN 55125, United States",Lunds & Byerlys Woodbury,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8760,Mackenthuns Fine Foods,105 Boulevard Ave NW,Montgomery,56069,Le Sueur,44.4810771,-93.4185209,"750 Ash St NE, Lonsdale, MN 55046, United States",Mackenthun's Fine Foods,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000
8691,Mackenthuns Fine Foods,750 Ash St NE,Lonsdale,55046,Rice,44.4424313,-93.5821303,"105 Boulevard Ave NW, Montgomery, MN 56069, United States",Mackenthun's Fine Foods,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000
6688,MACKENTHUN'S FINE FOODS,851 MARKET PLACE DR,Waconia,55387,Carver,44.8362833,-93.7999323,"851 Marketplace Dr, Waconia, MN 55387, United States",Mackenthun's Fine Foods,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8921,Madina Grocery,309 Central Ave N,Faribault,55021,Rice,44.2940037,-93.2680678,"309 Central Ave N, Faribault, MN 55021, USA",309 Central Ave N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1464,MAIN ST MARKET BUFFALO LAKE,123 MAIN ST N,Buffalo Lake,55314,Renville,44.7365522,-94.6168783,"123 Main St S, Buffalo Lake, MN 55314, United States",Main Street Market,800,1700,700,2000,700,2000,700,2000,700,2000,700,2000,800,1700
7881,MAIN STREET MARKET PLACE,108 W MAIN ST,Le Roy,55951,Mower,43.5100156,-92.5041314,"108 W Main St, Le Roy, MN 55951, United States",Main Street Market Place,800,1230,800,1900,800,1900,800,1900,800,1900,800,1900,800,1800
7547,MAIN STREET VIDEO & PIZZA,6355 Kobmagergade,Askov,55704,Pine,46.19,-92.7808333,"6355 Kobmagergade, Askov, MN 55704, United States",Main Street Grocery & Video,700,1300,700,1900,700,1900,700,1900,700,1900,700,1900,700,1900
8983,Mana Bakery & Market,2006 County Road 42 W.,Burnsville,55337,Dakota,44.7473207,-93.3042937,"2006 County Rd 42 W, Burnsville, MN 55337, USA",2006 County Rd 42 W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1429,M AND W FOODS,401 2ND ST,Ogema,56569,Becker,47.1035951,-95.9268163,"401 2nd St, Ogema, MN 56569, United States",M&W Foods,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200
215,MARKET PLACE FOOD,2000 PAUL BUNYAN DR W,Bemidji,56601,Beltrami,47.4925177,-94.9079626,"2000 Paul Bunyan Dr NW, Bemidji, MN 56601, United States",Market Place Foods,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200
8371,Marketplace Foods,120 Main St S,Winnebago,56098,Faribault,43.6449343,-93.3879061,"120 S Main St, Winnebago, MN 56098, United States",Marketplace Foods,800,1800,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
8509,Marketplace Foods,1619 W Main St,Albert Lea,56007,Freeborn,43.766421,-94.1657507,"1619 W Main St, Albert Lea, MN 56007, United States",MarketPlace Foods,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
244,MARKET PLACE FOODS,HWY 70 ARROWHEAD LN,Moose Lake,55767,Carlton,46.4499405,-92.7671384,"70 Arrowhead Ln, Moose Lake, MN 55767, United States",Marketplace Foods,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100
2099,MARKETPLACE FOODS,310 LEWIS AVE S,Watertown,55388,Carver,44.9610122,-93.8485143,"310 Lewis Ave S, Watertown, MN 55388, United States",Marketplace Foods,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
1786,MARK'S MARKET,300 HWY 371 N,Hackensack,56452,Cass,46.9334633,-94.5193803,"300 MN-371, Hackensack, MN 56452, United States",Mark's Market,830,1230,800,1900,800,1900,800,1900,800,1900,800,1900,800,1800
8871,Marshall Grocery,"1113 E College Dr, Suite 6",Marshall,56258,Lyon,44.4509328,-95.7739729,"1113 E College Dr #6, Marshall, MN 56258, United States",Marshall Grocery LLC,1000,2000,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100
8335,Maryland Supermarket,444 Maryland Ave W,Saint Paul,55117,Ramsey,44.9771205,-93.1192006,"444 Maryland Ave W, St Paul, MN 55117, United States",Maryland Supermarket,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200
191,MAX MINI STORE,50758 STATE HWY 46,Squaw Lake,56681,Itasca,47.6123038,-94.1266067,"50758 MN-46, Squaw Lake, MN 56681, United States",Max Mini Store,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
229,Maynard's of Browns Valley,409 W Broadway ,Browns Valley,56219,Traverse,45.5950093,-96.8342542,"409 Broadway, Browns Valley, MN 56219, United States",Maynard's Food Center,900,1600,800,2000,800,2000,800,2000,800,2000,800,2000,800,1800
6554,Maynard's of Fulda,119 N ST PAUL AVE,Fulda,56131,Murray,43.8699169,-95.600399,"119 N St Paul Ave, Fulda, MN 56131, United States",Maynards Food Center,900,1700,800,2000,800,2000,800,2000,800,2000,800,2000,800,1900
1005,MAYNARD'S OF LAKEFIELD,207 MAIN ST,Lakefield,56150,Jackson,43.6768775,-95.1724514,"207 Main St, Lakefield, MN 56150, United States",Maynards Food Center,900,1500,700,2000,700,2000,700,2000,700,2000,700,2000,800,1900
208,MAYNARDS OF MOUNTAIN LAKE,1049 3RD AVE,Mountain Lake,56159,Cottonwood,43.9397871,-94.9289383,"1049 3rd Ave, Mountain Lake, MN 56159, United States",Maynards of Mountain Lake,1000,1800,730,2000,730,2000,730,2000,730,2000,730,2000,730,2000
7073,MAYNARD'S OF RENVILLE,304 N MAIN ST,Renville,56284,Renville,44.7915806,-95.2123734,"304 Main St S, Renville, MN 56284, United States",Maynard's of Renville,800,1800,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000
6581,MAYNARDS OF TYLER,156 N TYLER ST,Tyler,56178,Lincoln,44.2777306,-96.1347069,"156 N Tyler St, Tyler, MN 56178, United States",Maynard's Food Center,900,1800,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
1945,Maynards of Westbrook,627 1st Ave,Westbrook,56183,Cottonwood,44.0426213,-95.4356052,"627 1st Ave, Westbrook, MN 56183, United States",Maynards Grocery Store,900,1800,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
6136,MCARTHUR'S VILLAGE STORE,230 SHORE AVE,Naytahwaush,56566,Mahnomen,47.2636939,-95.6319563,"230 Shore Ave, Naytahwaush, MN 56566, United States",Village Store,800,2100,730,2100,730,2100,730,2100,730,2100,730,2100,800,2100
2001,MCKNIGHT MARKET,275 MCKNIGHT RD S,Saint Paul,55119,Ramsey,44.9326081,-93.0053059,"275 McKnight Rd S, St Paul, MN 55119, United States",McKnight Market Halal Meat,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300,430,2315
1228,MECCA MEAT & GROCERY,2600 BLOOMINGTON AVE,Minneapolis,55407,Hennepin,44.955383,-93.2526318,"2600 Bloomington Ave, Minneapolis, MN 55407, United States",Mecca Meat & Grocery Store Inc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8964,Metro Foods,2016 County Road 42 W.,Burnsville,55337,Dakota,44.7465621,-93.3042895,"2016 County Rd 42 W, Burnsville, MN 55337, United States",Metro Foods Halal Market,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
8914,Midnimo Market,2 21st Ave S,Saint Cloud,56301,Stearns,45.552936,-94.18252,"2 21st Ave S, St Cloud, MN 56301, United States","Midnimo Grocery, Halal Meat and Restaurant",800,2100,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
2066,MIDTOWN FOODS,126 E 5TH ST,Winona,55987,Winona,44.0502679,-91.6350154,"126 E 5th St, Winona, MN 55987, United States",Midtown Foods,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200
8970,"Midway Grocery & Deli, Inc,.",839 University Ave. W Ste111,Saint Paul,55104,Ramsey,44.9528005,-93.1608388,"1440 University Ave W, St Paul, MN 55104, United States",Cub Foods,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,MIDWEST MARKET & HALAL MEAT,2000 PORTLAND AVE S,Minneapolis,55404,Hennepin,44.96257,-93.2678953,"2000 Portland Ave S, Minneapolis, MN 55404, United States",Midwest Market & Halaal-Meat,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,900,2300
8905,Mi Linda Tierra,461 University Ave W,Saint Paul,55103,Ramsey,44.9559799,-93.1196472,"461 University Ave W, St Paul, MN 55103, United States",Mi Linda Tierra,900,1200,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
6691,Miller's Market,1337 WHITEWATER AVE,Saint Charles,55972,Winona,43.9654773,-92.0637049,"1337 Whitewater Ave, St Charles, MN 55972, United States",Miller's Market,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
8870,Mills Country Market,113 Miller St,New York Mills,56567,Otter Tail,46.5223135,-95.3723278,"113 Miller St, New York Mills, MN 56567, United States",Mills Country Market,900,1800,800,2000,800,2000,800,2000,800,2000,800,2000,800,1800
8890,Milton Halal Market & Deli,757 Milton St N,Saint Paul,55104,Ramsey,44.9639694,-93.1408536,"757 N Milton St, St Paul, MN 55104, United States",Milton Halal Market & Deli,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
8965,Mini Pac LLC,1884 Maryland Ave E.,Saint Paul,55106,Ramsey,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7998,MINI SUPER LA CHIQUIS,1328 RICE ST,Saint Paul,55117,Ramsey,44.981217,-93.105599,"1328 Rice St, St Paul, MN 55117, United States",Mini Super LA Chiquis,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
8791,Minnehaha Grocery Store,1818 Minnehaha Ave W,Saint Paul,55104,Ramsey,44.9626828,-93.1770275,"1818 W Minnehaha Ave, St Paul, MN 55104, United States",Minnehaha Grocery store,900,1900,800,2000,800,2000,800,2000,800,2000,800,2000,900,2000
2048,MINNESOTA FOOD GROCERY,201 W LAKE ST,Minneapolis,55408,Hennepin,44.9481871,-93.2818474,"201 W Lake St, Minneapolis, MN 55408, United States",A & D Food Market LLC,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
247,MINNESOTA HALAL MARKET,1926 CHICAGO AVE,Minneapolis,55404,Hennepin,44.962973,-93.2632786,"1926 Chicago Ave, Minneapolis, MN 55404, United States",Minnesota Halal Market Inc,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2300
7909,MINNESOTA HALAL MEAT,205 E ST GERMAIN ST,Saint Cloud,56304,Benton,45.5493622,-94.2103715,"4132 2nd St S, St Cloud, MN 56301, United States",Iftin Grocery Store: Halal & Meat,800,2100,800,2000,800,2000,800,2000,800,2000,800,2100,800,2100
8631,Mississippi Mkt Co-op East,740 E 7th St,Saint Paul,55106,Ramsey,44.9595749,-93.0703765,"740 E 7th St, St Paul, MN 55106, United States",Mississippi Market Natural Foods Co-op,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
135,MISSISSIPPI MKT CO-OP SELBY,622 SELBY AVE,Saint Paul,55104,Ramsey,44.946362,-93.1265686,"622 Selby Ave, St Paul, MN 55104, United States",Mississippi Market Natural Foods Co-op,730,2030,730,2030,730,2030,730,2030,730,2030,730,2030,730,2030
217,MISSISSIPPI MKT CO-OP W 7TH,1500 W 7TH ST,Saint Paul,55102,Ramsey,44.9183616,-93.1400909,"1500 7th St W, St Paul, MN 55102, United States",Mississippi Market Natural Foods Co-op,730,2030,730,2030,730,2030,730,2030,730,2030,730,2030,730,2030
1949,MOGADISHU MEAT,1725 7TH ST S,Saint Cloud,56301,Stearns,45.5533333,-94.1730556,"1725 7th St S, St Cloud, MN 56301, United States",Mogadishu Grocery,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200
8996,"Montevideo Market, Inc.",132 W. Nichols Ave.,Montevideo,56265,Chippewa,44.944413,-95.724434,"107 W Nichols Ave, Montevideo, MN 56265, United States",Montevideo Insurance Center,830,1800,830,1800,830,1800,830,1800,830,1700,NaN,NaN,NaN,NaN
8895,Mounds Park Market,241 Earl St,Saint Paul,55106,Ramsey,44.9488062,-93.0558533,"241 Earl St, St Paul, MN 55106, United States",Mounds Park Market,1000,2100,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100
49,MT ROYAL MARKET,1600 WOODLAND AVE,Duluth,55803,Saint Louis,46.8206627,-92.0725318,"1600 Woodland Ave, Duluth, MN 55803, United States",Mount Royal Market,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300
2100,MUBARAK FOOD & GROCERY,421 BENSON AVE S.W.,Willmar,56201,Kandiyohi,45.1218729,-95.0484478,"421 Benson Ave SW, Willmar, MN 56201, USA",421 Benson Ave SW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8891,Mu La Ya Phan,1319 Rice St,Saint Paul,55117,Ramsey,44.9809906,-93.105903,"1319 Rice St, St Paul, MN 55117, United States",Mu La Ya Phan Grocery,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
8916,Nashwauk Market,202 2nd St,Nashwauk,55769,Itasca,47.3787776,-93.1669792,"202 2nd St, Nashwauk, MN 55769, United States",Majewski Drug,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8515,Neighbor's Market,814 E Franklin Ave,Minneapolis,55404,Hennepin,44.9629,-93.2616832,"814 E Franklin Ave, Minneapolis, MN 55404, USA",814 E Franklin Ave,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8198,Nell's Floral Gifts & Grocery,305 Main St,Bertha,56437,Todd,46.266374,-95.065977,"305 Main St W, Bertha, MN 56437, United States","Nell's Floral, Gift and Grocery",800,1800,800,2000,800,2000,800,2000,800,2000,800,2000,800,1800
1270,NETT LAKE STORE,13072 NETT LAKE RD,Nett Lake,55772,Saint Louis,48.1109164,-93.0949151,"Nett Lake, MN 55771, United States",Nett Lake Store,800,1800,700,1800,700,1800,700,1800,700,1800,700,1800,800,1800
8940,New Hope Market LLC,1132 Payne Avenue,Saint Paul,55130,Ramsey,44.975305,-93.0733252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8043,NICOLLET FAMILY DOLLAR,2805 NICOLLET AVE S,Minneapolis,55408,Hennepin,44.9385727,-93.2785611,"3536 Nicollet Ave, Minneapolis, MN 55408, United States",Family Dollar,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
1985,North Branch County Market,5418 St Croix Trl,North Branch,55056,Chisago,45.511447,-92.998886,"5418 St Croix Trail, North Branch, MN 55056, United States",County Market,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200
8928,North Market,4414 Humboldt Ave N,Minneapolis,55412,Hennepin,45.035902,-93.29825,"4414 Humboldt Ave N, Minneapolis, MN 55412, United States",North Market,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
1428,NORTHOME GROCERY,12249 2ND ST ,Northome,56661,Koochiching,47.871886,-94.2814922,"12249 2nd St, Northome, MN 56661, United States",Northome Grocery,900,1500,800,1830,800,1830,800,1830,800,1830,800,1830,800,1800
8260,Northside Food Market,3559 Lyndale Ave N,Minneapolis,55412,Hennepin,45.020171,-93.2883013,"3559 Lyndale Ave N, Minneapolis, MN 55412, United States",Northside Food Market,800,2100,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200
8774,North Side Grocery & Deli,6215 University Ave NE,Fridley,55432,Anoka,45.080872,-93.262252,"6215 University Ave NE, Fridley, MN 55432, United States",North Side Grocery & Deli,1100,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900
8935,One Stop African Market,1823 Nicollet Ave S,Minneapolis,55403,Hennepin,44.9645471,-93.2775083,"1823 Nicollet Ave, Minneapolis, MN 55403, United States",African Market,930,2030,930,2100,930,2100,930,2100,930,2100,930,2100,930,2030
8023,ORIGINAL KAREN MARKET,1377 ARCADE ST,Saint Paul,55106,Ramsey,44.9827987,-93.066486,"1377 Arcade St, St Paul, MN 55106, United States",Original Karen Market,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000
1137,ORTONS Y-MART,6854 Y FRONTAGE RD NW,Walker,56484,Cass,47.0542643,-94.5423065,"6854 Y Frontage Rd NW, Walker, MN 56484, United States",ATM (Orton's Y Mart BP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8332,Osakis Family Foods,59 Main ST,Osakis,56360,Douglas,45.867902,-95.1537004,"59 Main St E, Osakis, MN 56360, United States",Osakis Family Foods,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
8526,Oxendale's Market,374 Bernard St W,West Saint Paul,55118,Dakota,44.915872,-93.100893,"374 Bernard St W, West St Paul, MN 55118, United States",Oxendale's Market West Saint Paul,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200
1757,Oxendales Market,5025 34th Ave S,Minneapolis,55417,Hennepin,44.9113889,-93.2225,"5025 S 34th Ave, Minneapolis, MN 55417, United States",Oxendale's Market Minneapolis,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000
8667,Palisade One Stop,307 Main St,Palisade,56469,Aitkin,46.713581,-93.488956,"307 Main St, Palisade, MN 56469, United States",Palisade One Stop,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5165,PALUBICKI'S FAMILY MARKET,300 1st St W,Fosston,56542,Polk,47.5774082,-95.7531255,"300 W 1st St, Fosston, MN 56542, United States",Palubicki's Family Market & Spirits,900,1700,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
8038,PANADERIA LOMABONITA,120 WILLOW BEND,Crystal,55428,Hennepin,45.0535468,-93.366548,"120 Willow Bend, Crystal, MN 55428, United States",Supermercado y Panaderia LomaBonita,600,2100,600,2130,600,2130,600,2130,600,2130,600,2130,600,2100
7771,PANTRY FOOD MARKET,5200 BRYANT AVE N,Minneapolis,55430,Hennepin,45.049454,-93.291149,"5200 Bryant Ave N, Minneapolis, MN 55430, United States",Pantry Food Market,900,2130,800,2200,800,2200,800,2200,800,2200,800,2200,900,2130
6375,PAULBECK'S COUNTY MARKET,171 RED OAK DR,Aitkin,56431,Aitkin,46.515295,-93.7094951,"171 Red Oak Dr, Aitkin, MN 56431, United States",Paulbeck's County Market,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200
214,PAUL & KATHY'S MARKET,129 MAIN ST,Upsala,56384,Morrison,45.8105798,-94.5709297,"129 N Main St, Upsala, MN 56384, United States",Paul & Kathy's Supermarket,800,1230,800,1930,800,1930,800,1930,800,1930,800,1930,800,1830
8980,Payne Oriental Market,1048 Payne Ave. ,Saint Paul,55130,Ramsey,44.9725844,-93.073236,"1048 Payne Ave, St Paul, MN 55130, United States",Payne Oriental Market,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8007,PELICAN BAY FOODS,4539 HWY 53 ,Orr,55771,Saint Louis,48.0535776,-92.8319413,"4539 US-53, Orr, MN 55771, United States",PELICAN BAY FOODS,700,1900,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000
8011,PENN GAS,2606 PENN AVE N,Minneapolis,55411,Hennepin,45.006267,-93.307836,"2606 Penn Ave N, Minneapolis, MN 55411, United States",PENN GAS STOP,530,2300,530,2300,530,2300,530,2300,530,2300,530,2300,530,2300
8353,People's Food Co-Op,519 1st Ave SW,Rochester,55902,Olmsted,44.0172222,-92.4647222,"519 1st Ave SW #3304, Rochester, MN 55902, United States",People's Food Co-op,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
